Pressure,Temperature,Catalyst,Time,Yield
7.39,110.0,4.68,37.8,100.0
5.03,113.6,2.29,38.7,86.8
6.08,119.4,3.23,38.4,93.1
6.22,95.3,3.22,36.4,50.0
8.02,134.6,4.67,33.8,50.0
6.51,109.6,2.65,38.3,87.0
5.26,128.9,3.93,34.3,50.0
5.76,116.4,2.4,39.1,97.1
5.6,100.2,4.86,20.5,50.0
11.8,126.9,3.78,38.4,82.3
10.19,123.4,3.88,31.1,100.0
11.76,116.1,3.3,22.2,100.0
7.8,115.6,3.03,24.3,100.0
6.59,98.5,2.64,37.0,50.0
10.49,121.2,3.81,30.1,100.0
6.95,131.4,4.86,39.7,50.0
6.75,98.7,3.08,22.4,50.0
6.24,105.5,4.65,28.3,62.2
5.47,131.1,2.45,26.6,50.0
6.42,106.4,4.81,30.3,74.7
7.16,121.2,3.05,32.7,89.0
9.55,116.4,3.14,33.2,100.0
4.97,118.9,3.39,20.0,80.8
6.08,111.6,4.15,21.8,93.3
10.57,107.0,4.16,20.7,100.0
5.6,96.9,3.44,37.3,50.0
7.07,124.8,3.57,26.3,61.2
10.98,124.8,2.09,27.3,87.3
5.66,121.8,2.91,29.0,73.6
5.12,120.7,3.04,37.0,77.9
8.13,104.7,3.68,20.3,60.0
6.77,95.9,3.67,22.4,50.0
8.73,127.3,4.13,33.7,54.1
10.53,114.6,4.15,39.3,100.0
5.53,107.3,2.71,32.9,63.4
8.86,99.1,4.31,25.2,50.0
8.29,97.5,2.06,30.4,50.0
5.58,109.0,4.15,39.5,89.3
9.18,127.2,2.31,30.6,50.0
6.55,131.7,4.19,27.5,50.0
8.16,130.9,3.58,27.7,50.0
5.12,131.8,3.31,39.3,50.0
7.95,131.3,4.07,34.4,50.0
6.8,116.1,2.11,33.7,99.9
10.67,103.8,2.67,24.6,66.6
4.93,126.9,3.85,31.2,50.0
7.64,103.5,4.54,27.1,53.8
7.94,105.7,3.14,24.8,68.2
9.94,104.3,2.78,37.9,74.8
8.81,115.6,3.56,27.7,100.0
9.5,107.9,3.87,25.7,100.0
10.33,101.2,3.26,38.6,50.0
10.97,113.1,4.63,23.9,100.0
6.85,130.0,3.57,34.9,50.0
8.54,117.8,2.11,33.1,100.0
10.8,130.1,2.67,38.4,50.0
11.92,102.8,3.35,36.6,76.3
11.17,101.7,4.09,34.1,56.8
7.29,118.0,2.66,26.3,99.5
5.96,113.5,4.93,29.9,100.0
8.17,121.4,2.96,38.9,100.0
10.06,126.8,3.6,20.5,60.3
8.19,125.1,2.06,35.9,61.4
8.12,132.7,4.65,25.0,50.0
10.79,110.9,4.37,23.7,100.0
7.21,103.3,2.59,24.6,50.0
10.95,117.0,4.8,21.2,100.0
7.55,99.4,2.95,39.8,50.0
6.96,106.6,4.08,37.4,78.7
7.9,103.3,4.46,30.4,54.8
10.22,110.9,4.22,34.3,100.0
5.45,99.4,4.75,31.1,50.0
5.97,96.3,4.59,36.2,50.0
11.64,121.3,4.98,36.9,100.0
5.82,119.4,2.55,24.7,81.3
8.76,123.3,2.91,29.2,88.4
8.84,121.4,3.91,32.7,100.0
8.17,99.6,4.2,39.6,50.0
9.34,106.6,3.6,33.7,94.9
6.22,100.2,2.22,38.0,50.0
8.64,128.7,4.52,36.9,50.0
7.29,124.9,4.88,31.6,68.9
9.46,103.1,3.22,37.9,56.7
5.56,108.7,2.67,27.5,69.1
8.78,133.7,2.06,27.6,50.0
5.89,118.8,2.71,35.6,93.1
6.59,127.0,4.1,22.7,50.0
6.14,105.6,4.73,26.1,65.5
5.87,103.4,2.28,32.2,50.0
10.69,126.4,3.66,28.4,74.0
6.64,122.4,4.09,38.8,85.5
11.45,122.2,2.83,39.2,100.0
11.77,117.1,3.71,30.1,100.0
8.78,117.5,4.15,30.8,100.0
5.57,124.4,4.51,34.5,66.1
7.31,105.8,3.36,29.1,65.3
10.48,109.1,4.24,23.8,100.0
7.26,129.9,2.91,34.9,50.0
5.15,107.4,2.64,34.8,62.1
8.68,116.9,2.56,24.9,100.0
10.84,123.1,3.08,36.7,100.0
10.47,135.0,2.11,32.3,50.0
5.81,112.4,2.85,24.7,92.2
9.55,112.1,3.96,33.0,100.0
6.15,128.7,3.94,24.7,50.0
6.14,127.2,2.22,25.3,50.0
11.06,124.2,2.86,37.0,97.8
6.37,113.5,3.71,38.6,100.0
6.47,108.0,2.96,25.1,77.3
4.5,119.3,3.25,38.6,81.4
11.03,130.0,4.14,24.8,50.0
10.44,130.4,2.03,22.3,50.0
9.2,99.3,2.83,21.2,50.0
10.13,112.1,2.43,24.8,100.0
5.64,113.6,2.38,27.7,90.5
7.94,134.1,4.88,38.6,50.0
7.13,122.1,3.13,24.8,78.8
5.2,111.3,3.58,27.3,87.3
8.15,96.0,4.2,34.7,50.0
11.41,117.6,2.14,26.0,100.0
4.8,98.8,2.72,33.7,50.0
6.69,128.4,4.5,28.6,50.0
6.06,125.1,4.59,23.9,56.0
6.29,113.4,3.12,34.7,99.6
11.31,112.2,3.12,20.5,100.0
8.01,130.9,4.27,25.8,50.0
8.0,106.5,2.89,27.1,78.1
10.2,105.0,2.35,29.2,77.7
5.66,132.6,2.77,33.6,50.0
8.15,127.4,3.16,29.2,50.0
7.72,127.8,2.16,31.9,50.0
8.98,102.8,3.44,31.9,50.0
12.0,100.7,4.22,27.5,50.0
10.27,96.0,3.54,38.7,50.0
7.48,104.5,2.22,39.1,53.8
10.71,126.0,3.32,31.6,75.6
5.78,104.6,4.13,21.4,50.0
4.73,124.2,2.17,29.8,50.0
6.03,105.1,2.18,23.7,50.0
7.05,110.8,3.11,29.7,98.3
8.33,134.3,2.58,23.8,50.0
9.11,104.8,4.8,34.1,80.9
11.33,110.1,3.74,21.6,100.0
8.32,107.0,2.86,39.1,88.8
8.26,99.4,4.11,23.9,50.0
4.88,114.6,3.12,33.2,88.7
4.76,110.1,2.4,38.3,74.4
8.63,122.8,2.71,25.0,85.9
7.79,127.7,3.93,38.7,50.0
10.79,116.8,2.16,27.8,100.0
5.71,96.3,2.82,39.2,50.0
4.69,119.8,2.62,39.4,75.5
7.87,97.2,2.6,23.8,50.0
6.28,119.7,4.05,36.6,99.1
4.87,122.4,4.48,23.9,67.6
9.93,102.9,4.15,24.5,58.9
5.34,127.8,3.94,21.7,50.0
9.06,131.4,4.75,23.1,50.0
6.61,127.5,2.18,32.6,50.0
5.8,107.2,2.5,29.0,59.1
7.35,118.5,3.24,35.8,100.0
10.51,131.6,3.12,26.6,50.0
7.44,107.8,3.25,39.4,91.8
10.13,127.8,2.62,21.0,50.0
5.44,95.4,2.45,21.3,50.0
10.3,95.1,3.53,34.0,50.0
6.28,125.4,4.78,37.8,63.4
9.58,125.5,3.18,35.9,74.2
8.74,126.6,2.13,29.8,51.2
11.47,132.2,4.12,25.4,50.0
7.4,99.7,2.87,20.3,50.0
5.0,104.3,2.74,30.2,50.0
4.64,131.1,2.97,29.5,50.0
10.7,102.1,4.17,26.9,61.7
8.44,122.3,4.46,31.6,100.0
10.31,116.2,3.76,34.6,100.0
6.26,98.3,2.97,34.0,50.0
7.09,106.4,2.93,25.3,66.4
4.73,115.8,2.37,31.7,84.6
11.71,129.1,4.8,23.0,54.7
9.51,123.3,3.91,22.4,93.7
11.5,119.9,2.08,35.7,100.0
6.49,114.8,3.99,33.9,100.0
9.09,106.9,3.34,35.4,94.6
9.59,99.8,4.92,23.0,50.0
6.88,111.4,4.46,38.3,100.0
10.86,96.1,2.51,22.7,50.0
11.6,103.4,4.16,37.4,88.3
11.14,112.3,3.46,27.0,100.0
10.04,111.7,2.56,22.1,100.0
6.58,96.8,4.1,25.7,50.0
6.61,118.6,3.64,23.6,96.7
11.73,117.0,2.09,29.8,100.0
4.58,98.1,3.94,39.0,50.0
9.87,132.7,3.9,26.6,50.0
9.8,99.0,2.43,32.2,50.0
9.17,129.2,3.05,37.8,50.0
11.93,95.0,3.76,32.6,50.0
6.84,130.3,2.42,27.2,50.0
7.05,95.8,4.56,39.8,50.0
5.09,125.3,2.08,23.7,50.0
7.82,109.5,2.31,30.5,94.5
6.46,124.5,2.35,35.9,55.9
7.08,111.1,3.58,20.0,99.0
10.76,97.8,3.86,34.0,50.0
11.52,125.7,3.21,25.3,85.9
5.89,97.9,2.87,23.4,50.0
7.29,131.9,4.43,25.5,50.0
11.46,97.0,2.2,39.3,50.0
4.96,114.2,2.84,37.8,91.7
5.19,123.9,2.12,24.3,50.0
5.72,110.7,2.04,22.3,77.5
8.96,103.7,3.06,27.3,58.0
5.63,125.4,2.58,31.8,50.0
11.76,126.4,2.81,37.3,76.6
7.85,131.9,4.46,39.3,50.0
8.26,110.0,2.49,35.0,99.7
6.35,115.3,4.34,32.0,100.0
8.03,109.5,4.03,22.8,100.0
9.46,105.3,2.98,21.5,76.6
10.13,125.0,3.64,31.9,87.6
10.15,108.6,3.33,30.8,100.0
8.83,112.1,2.39,36.9,100.0
11.28,111.1,4.72,26.5,100.0
10.63,123.5,3.71,20.8,100.0
10.18,131.7,4.64,28.5,50.0
4.92,121.7,4.47,39.4,77.1
4.55,113.9,2.24,35.9,83.6
6.09,126.2,2.62,20.7,50.0
9.48,120.6,2.44,37.5,100.0
7.58,97.4,4.49,29.4,50.0
7.52,98.8,4.59,27.3,50.0
11.13,96.5,3.58,26.9,50.0
11.22,113.3,2.31,31.9,100.0
11.32,128.0,2.41,30.6,52.6
6.85,107.5,4.44,33.1,80.7
9.68,110.4,4.79,31.5,100.0
6.54,131.4,2.6,22.9,50.0
5.93,128.5,2.03,25.1,50.0
5.88,121.6,2.99,36.8,74.7
7.07,105.7,2.09,33.3,61.1
7.72,99.7,4.48,29.0,50.0
10.73,95.6,3.47,23.7,50.0
5.4,99.3,3.93,20.2,50.0
10.01,106.7,3.23,26.2,96.4
8.49,117.1,3.04,21.1,100.0
6.66,97.6,2.67,29.6,50.0
8.2,100.4,4.31,36.4,50.0
6.75,102.2,4.09,25.7,50.0
8.97,120.3,3.08,37.0,100.0
7.75,119.6,2.96,34.1,100.0
5.73,117.0,2.0,22.5,84.0
5.37,105.0,2.19,32.9,50.0
8.6,109.8,3.87,23.0,100.0
11.27,98.9,3.54,33.1,50.0
7.08,104.1,3.3,22.9,50.0
10.0,130.9,4.48,27.9,50.0
9.44,134.2,3.51,31.3,50.0
11.49,120.9,3.15,21.0,100.0
10.66,131.7,2.48,23.1,50.0
8.75,120.7,4.46,26.4,100.0
9.43,96.3,3.73,29.2,50.0
11.24,134.9,2.28,37.2,50.0
7.5,99.0,3.95,23.7,50.0
6.95,122.3,3.28,26.9,81.7
4.58,105.1,4.43,29.5,50.0
10.7,110.7,4.76,25.9,100.0
10.51,120.8,3.8,32.5,100.0
5.28,112.5,4.19,25.1,95.8
8.83,105.0,2.17,35.4,66.3
7.98,108.4,3.68,30.1,94.6
5.39,108.7,4.27,21.7,76.5
11.85,133.4,3.49,32.5,50.0
6.11,126.9,3.78,31.4,50.0
5.0,113.3,4.7,26.8,100.0
8.96,103.0,2.59,20.2,50.0
10.04,127.4,2.29,24.0,50.0
4.74,101.3,4.07,28.1,50.0
9.44,103.4,4.47,24.0,64.5
8.49,109.6,4.55,31.5,100.0
5.27,130.2,3.92,34.2,50.0
5.79,100.3,4.5,37.1,50.0
8.76,99.9,4.1,32.9,50.0
6.72,114.8,2.26,33.8,100.0
11.54,106.1,4.29,32.2,100.0
10.64,117.7,2.54,39.7,100.0
11.88,113.1,2.71,25.2,100.0
6.45,112.4,3.18,25.3,97.7
11.77,99.5,2.94,22.5,50.0
7.73,100.6,2.96,29.7,50.0
7.11,127.8,2.51,21.9,50.0
4.88,130.4,2.88,25.4,50.0
4.9,104.4,2.06,29.7,50.0
9.69,99.5,3.42,39.2,50.0
7.93,97.1,4.31,39.3,50.0
6.2,119.3,4.59,34.9,100.0
9.1,123.6,4.46,27.8,90.1
6.4,109.9,3.25,37.3,91.3
8.83,122.2,4.19,37.5,100.0
7.19,123.5,2.86,38.2,75.0
10.68,132.4,2.17,32.8,50.0
10.66,97.6,4.03,24.0,50.0
8.08,102.7,3.95,21.8,50.0
7.13,97.7,4.4,38.3,50.0
7.22,129.7,3.85,21.1,50.0
10.54,126.7,2.47,25.9,60.7
6.96,118.0,4.56,29.7,100.0
6.07,98.3,3.88,20.4,50.0
5.14,105.9,4.42,38.1,60.0
8.0,106.9,4.32,25.7,89.1
8.12,117.4,2.89,20.6,100.0
10.81,105.3,2.22,39.9,86.9
6.16,97.9,2.53,26.2,50.0
7.36,124.2,2.28,37.5,66.4
10.56,107.0,2.73,29.1,99.8
10.68,113.1,3.38,33.3,100.0
7.38,100.1,4.72,24.8,50.0
7.94,127.1,4.62,30.1,53.8
6.77,117.6,4.16,25.2,100.0
11.49,131.1,2.07,39.0,50.0
5.39,114.8,3.02,21.2,89.9
11.5,132.7,4.05,25.5,50.0
9.63,130.7,2.39,37.9,50.0
8.49,118.1,4.4,29.6,100.0
4.74,132.4,4.74,32.0,50.0
8.07,107.9,3.06,33.0,90.1
7.56,109.6,4.12,21.4,100.0
5.71,96.8,2.44,20.4,50.0
9.42,118.6,4.07,38.8,100.0
11.78,123.9,2.06,25.4,99.8
8.72,125.9,2.45,27.6,57.0
9.86,101.0,4.13,33.6,50.0
5.01,112.8,4.14,24.7,89.7
7.63,102.1,3.92,34.7,50.0
5.37,121.5,3.43,29.2,76.6
9.1,101.3,4.02,37.1,50.0
11.54,131.2,4.32,25.6,50.0
9.46,104.2,4.9,24.1,74.2
5.08,106.7,4.67,36.6,69.5
7.16,129.0,4.38,26.5,50.0
8.63,113.3,4.08,28.2,100.0
7.52,96.0,3.72,35.9,50.0
10.75,114.8,2.36,32.7,100.0
10.61,98.4,2.5,28.8,50.0
9.09,134.4,4.46,25.0,50.0
7.3,118.5,4.41,35.3,100.0
6.42,105.3,3.84,23.6,55.3
5.29,117.5,3.32,38.6,92.7
7.16,98.1,2.08,23.0,50.0
7.6,127.0,2.98,36.1,50.0
9.57,132.0,3.26,28.5,50.0
9.44,130.0,3.46,23.7,50.0
5.03,108.7,4.79,28.0,83.4
7.46,108.0,2.33,24.4,83.4
5.86,96.4,3.56,22.7,50.0
5.68,121.1,3.1,24.8,75.4
10.7,116.4,4.97,37.3,100.0
4.81,113.4,4.59,22.1,95.9
7.64,131.3,3.32,39.5,50.0
5.76,101.7,5.0,20.1,50.0
11.09,95.4,3.54,33.2,50.0
8.68,97.9,2.5,37.1,50.0
6.24,103.9,3.67,38.7,50.0
8.27,96.3,2.68,22.9,50.0
9.99,115.1,3.91,34.0,100.0
11.69,107.6,4.81,22.1,100.0
6.15,102.2,4.36,27.1,50.0
11.15,125.0,2.82,34.6,88.6
11.51,103.2,2.89,26.9,68.8
11.37,122.5,2.21,26.3,100.0
9.27,109.0,2.86,22.3,99.1
9.22,115.5,2.28,21.3,100.0
7.52,132.4,3.5,22.3,50.0
10.14,96.5,4.13,37.5,50.0
8.48,115.0,4.25,20.2,100.0
9.58,129.2,2.18,33.9,50.0
7.71,118.5,3.02,35.4,100.0
9.99,106.1,2.86,31.4,85.5
10.68,110.9,2.31,34.6,100.0
5.6,122.2,3.09,33.0,68.3
10.75,130.6,2.9,29.1,50.0
8.55,96.6,3.9,27.7,50.0
10.83,97.9,4.65,38.8,50.0
7.73,108.0,3.36,39.4,93.7
7.34,104.3,4.24,33.0,61.9
11.36,105.6,2.44,23.9,91.0
6.38,103.9,4.68,29.0,50.0
10.83,102.8,2.46,29.9,61.5
8.13,100.2,2.58,35.2,50.0
8.36,132.4,2.32,33.4,50.0
6.81,100.8,2.93,30.3,50.0
8.8,103.2,3.66,33.6,57.6
6.94,104.9,4.96,20.5,60.1
4.79,132.3,4.38,35.5,50.0
6.54,125.2,3.14,24.2,50.0
4.55,126.6,3.73,33.1,50.0
11.84,99.2,3.87,22.3,50.0
11.74,128.5,4.47,22.3,58.4
7.46,111.3,4.21,20.7,100.0
9.96,105.5,3.71,38.2,90.3
7.09,118.0,4.01,32.1,100.0
9.53,127.9,4.24,27.2,50.0
10.54,126.1,2.4,35.8,71.0
11.6,130.6,2.6,32.5,50.0
7.5,132.1,4.07,32.4,50.0
10.37,104.5,4.55,29.7,92.0
6.49,112.0,3.23,20.2,97.1
11.93,95.6,4.94,25.2,50.0
4.69,130.2,2.65,22.2,50.0
9.03,101.2,3.25,33.2,50.0
9.45,129.5,3.14,25.0,50.0
9.66,108.2,4.79,29.0,100.0
5.4,109.7,2.86,27.1,76.0
11.54,96.6,3.41,22.9,50.0
5.86,108.1,2.56,39.2,72.4
9.17,130.5,3.56,38.7,50.0
6.17,96.0,4.57,21.7,50.0
6.8,111.3,2.91,36.5,97.3
8.6,96.3,4.43,29.8,50.0
7.63,109.8,4.73,35.5,100.0
5.7,101.9,2.22,23.0,50.0
5.78,105.1,4.27,22.6,50.0
7.64,130.1,2.77,37.8,50.0
10.18,112.4,2.53,38.0,100.0
11.23,106.0,3.8,29.3,100.0
5.13,118.6,4.12,37.4,94.4
7.45,100.7,3.18,33.3,50.0
5.25,105.4,2.12,23.7,50.0
4.62,116.8,4.73,26.6,96.9
9.46,104.5,4.19,22.7,72.9
9.02,122.2,2.82,35.5,98.6
5.72,114.7,3.49,39.7,100.0
6.25,125.9,2.08,30.9,50.0
4.68,132.9,3.02,33.1,50.0
10.76,99.6,3.57,34.9,50.0
11.81,108.4,3.55,24.5,100.0
5.52,107.8,2.62,26.7,66.8
6.24,101.0,4.33,28.2,50.0
11.01,127.4,2.9,31.9,64.9
11.45,125.4,3.74,37.0,94.5
7.65,114.4,2.81,25.1,100.0
4.88,116.5,3.28,29.4,89.3
4.8,97.4,2.62,35.0,50.0
8.8,117.2,3.9,21.7,100.0
7.45,126.7,3.28,30.3,50.0
4.71,118.0,2.05,22.9,74.6
8.87,105.6,2.08,30.8,75.3
4.58,121.7,3.41,35.4,68.0
10.41,109.5,2.55,24.7,100.0
6.8,116.8,3.76,37.0,100.0
4.8,114.5,3.22,26.7,90.3
8.91,110.2,3.96,23.8,100.0
7.48,123.8,4.86,29.3,81.7
11.8,130.4,3.59,37.5,50.0
8.58,95.2,4.36,21.4,50.0
6.56,132.3,4.26,26.6,50.0
9.82,115.5,4.77,33.1,100.0
6.54,123.0,2.64,27.2,67.3
11.28,129.2,4.48,21.4,50.0
7.31,113.7,4.72,26.6,100.0
8.62,128.4,3.18,36.4,50.0
4.88,102.1,2.94,39.4,50.0
7.7,101.4,4.86,20.8,50.0
10.74,121.3,3.88,31.4,100.0
10.54,129.8,3.14,22.1,50.0
6.18,130.7,4.38,33.6,50.0
6.2,120.7,2.91,20.2,75.2
10.63,116.0,2.53,20.3,100.0
11.48,108.3,3.63,35.5,100.0
5.22,134.2,3.7,21.5,50.0
7.88,107.8,4.48,26.1,97.4
7.03,124.8,3.37,39.2,64.3
11.03,116.3,4.44,39.7,100.0
5.13,119.3,2.93,23.2,80.1
6.08,110.7,3.73,31.2,94.4
10.14,133.6,2.63,31.2,50.0
4.88,117.9,3.16,29.0,91.4
8.19,132.5,4.57,38.5,50.0
7.82,95.3,2.65,35.1,50.0
7.01,117.9,4.43,35.3,100.0
7.46,123.7,2.85,25.4,65.7
8.47,124.8,2.1,28.7,66.6
5.71,131.2,2.33,29.7,50.0
8.79,95.2,4.24,26.0,50.0
10.54,95.0,2.79,21.9,50.0
10.2,113.9,3.96,22.5,100.0
5.65,96.2,4.1,23.6,50.0
5.62,134.0,3.04,24.1,50.0
6.51,103.9,3.42,24.8,50.0
7.21,113.9,3.21,25.1,100.0
7.56,97.4,4.84,29.1,50.0
9.6,115.9,2.96,30.2,100.0
4.93,110.2,2.55,26.2,75.9
4.76,96.8,3.1,38.1,50.0
7.44,108.4,4.01,31.1,97.3
9.73,110.7,4.09,35.7,100.0
5.95,134.6,4.77,38.5,50.0
9.31,103.3,4.65,23.3,66.1
6.45,116.8,2.86,28.6,100.0
11.15,134.5,3.37,28.7,50.0
11.22,126.7,4.24,27.1,76.3
6.73,134.7,4.75,20.2,50.0
6.22,133.7,3.01,36.3,50.0
7.58,114.6,3.33,22.2,100.0
6.3,122.9,4.7,39.9,83.2
9.54,99.4,3.08,35.5,50.0
10.7,112.6,3.44,31.6,100.0
9.55,127.4,4.71,23.1,57.6
10.68,115.2,4.41,30.3,100.0
7.48,123.1,2.73,25.2,72.3
5.67,124.8,2.97,25.0,50.0
10.03,105.1,3.06,36.6,86.0
7.2,130.0,4.74,27.6,50.0
9.53,113.4,5.0,29.0,100.0
6.53,103.4,4.32,36.9,50.0
5.11,129.6,3.45,21.8,50.0
11.94,111.7,2.03,31.9,100.0
5.67,125.0,4.09,31.6,51.8
11.91,116.9,3.17,28.5,100.0
11.83,110.3,3.9,36.6,100.0
10.45,127.4,3.82,38.9,65.6
9.45,118.4,3.44,29.3,100.0
8.83,110.6,4.83,29.1,100.0
11.0,99.4,2.07,30.0,50.0
6.67,130.8,4.14,34.5,50.0
8.01,96.4,3.23,33.4,50.0
9.15,129.5,4.14,24.5,50.0
7.58,109.4,4.03,21.3,95.1
7.71,120.6,2.03,39.0,94.1
6.98,131.9,2.86,25.2,50.0
8.73,101.1,2.57,32.8,50.0
10.88,117.7,2.5,36.6,100.0
6.01,125.6,4.19,26.0,50.0
11.51,125.3,2.72,32.7,88.4
9.67,116.0,3.42,22.2,100.0
10.67,120.0,2.74,39.4,100.0
8.67,125.3,3.74,21.2,69.6
10.35,128.6,4.16,28.8,50.0
4.62,125.5,2.99,30.7,50.0
10.64,109.2,3.81,35.8,100.0
4.8,134.9,4.47,22.4,50.0
11.17,112.4,2.28,28.8,100.0
11.94,96.0,4.13,26.0,50.0
6.71,109.5,2.97,26.2,85.0
6.08,100.1,2.37,35.6,50.0
10.24,99.9,3.64,20.1,50.0
6.4,106.3,2.68,35.0,60.6
10.99,97.1,4.46,36.2,50.0
5.27,122.5,2.13,38.0,62.2
5.44,98.0,2.3,32.5,50.0
11.84,103.1,3.56,26.7,76.4
9.55,98.7,3.77,28.5,50.0
10.85,97.5,4.19,39.4,50.0
6.93,105.7,2.78,37.6,65.7
9.57,117.9,4.53,29.3,100.0
8.96,133.6,4.86,38.9,50.0
9.02,130.0,3.5,36.5,50.0
9.62,130.0,4.28,38.0,50.0
8.82,102.0,3.57,33.7,50.0
7.72,105.6,2.21,37.2,65.5
6.57,98.1,2.98,37.8,50.0
10.26,126.1,2.26,21.8,61.8
6.2,97.8,4.97,39.3,50.0
9.69,117.3,2.69,26.7,100.0
6.25,104.9,3.91,28.8,51.7
9.19,104.7,2.85,35.8,76.1
10.1,134.6,3.96,33.3,50.0
6.14,125.3,2.63,37.9,50.0
4.95,128.5,4.36,28.0,50.0
5.48,117.9,2.33,27.5,84.9
9.04,129.8,4.69,20.6,50.0
10.87,120.8,4.52,29.3,100.0
4.84,132.8,4.04,34.5,50.0
10.01,106.3,2.2,26.0,88.0
7.06,118.8,2.63,29.3,97.2
8.09,122.6,4.58,24.4,96.7
11.47,110.7,2.37,35.5,100.0
6.99,130.2,2.47,21.2,50.0
7.99,134.2,3.63,34.1,50.0
4.6,114.8,2.82,27.6,84.6
5.11,110.6,2.67,20.8,77.7
6.44,113.9,3.73,37.1,100.0
4.71,129.1,3.12,29.8,50.0
9.24,120.8,2.42,32.0,100.0
7.7,96.8,3.6,34.6,50.0
8.61,116.7,3.16,33.1,100.0
5.81,95.7,4.2,34.6,50.0
6.72,126.1,2.31,35.2,50.0
9.48,108.1,3.86,31.8,100.0
11.74,113.9,3.31,27.3,100.0
4.88,126.9,3.22,24.9,50.0
11.18,96.9,2.7,38.1,50.0
8.83,101.3,2.09,39.4,50.0
8.73,110.9,4.54,27.2,100.0
8.25,104.2,2.98,22.2,55.9
5.02,108.5,4.04,24.5,73.1
5.17,134.9,4.84,33.4,50.0
9.01,128.0,3.69,23.5,50.0
7.06,130.4,3.19,35.6,50.0
11.38,132.5,2.8,38.5,50.0
7.55,108.6,4.8,39.3,100.0
5.57,106.9,4.05,20.2,62.1
9.86,104.4,4.0,39.2,82.4
6.7,128.2,3.28,34.8,50.0
8.44,122.2,4.54,21.7,97.8
9.73,104.4,4.14,28.3,79.1
11.25,110.1,2.85,34.0,100.0
10.44,115.3,3.8,39.1,100.0
9.57,116.1,3.29,23.3,100.0
9.6,130.5,2.02,22.6,50.0
11.59,110.2,4.42,29.4,100.0
6.72,131.3,2.37,39.4,50.0
4.51,112.7,3.53,39.4,91.1
6.54,124.9,3.01,24.6,50.0
6.13,132.2,3.03,26.4,50.0
9.46,131.3,3.43,38.2,50.0
9.25,97.3,4.99,34.7,50.0
8.95,103.2,3.23,39.4,58.2
4.62,114.1,2.55,37.9,86.4
9.97,112.3,3.84,24.3,100.0
6.93,120.6,2.71,35.2,89.2
9.49,132.8,2.32,21.0,50.0
8.67,99.5,2.15,36.4,50.0
7.07,113.1,2.07,32.0,100.0
5.51,102.7,3.29,39.1,50.0
5.21,130.8,3.28,39.2,50.0
10.74,133.6,2.56,21.0,50.0
11.39,114.1,4.35,23.2,100.0
9.37,99.2,2.39,29.7,50.0
5.28,126.4,4.75,37.6,50.0
7.52,122.9,3.76,36.3,87.9
9.97,109.2,2.08,39.3,100.0
10.35,130.5,4.89,32.4,50.0
5.39,134.0,2.92,25.1,50.0
4.5,117.3,3.35,20.5,80.4
9.84,117.6,2.85,24.5,100.0
7.17,106.9,4.19,33.5,82.8
6.41,118.4,3.46,38.5,100.0
4.6,112.6,2.4,26.4,78.6
8.55,107.1,2.31,37.5,87.4
10.88,97.7,4.18,27.9,50.0
11.68,105.1,2.71,26.2,90.4
8.74,102.9,2.41,30.2,50.0
8.36,116.7,3.5,28.8,100.0
5.14,119.1,4.41,38.3,96.4
8.62,119.3,2.84,29.4,100.0
7.35,110.5,2.83,25.5,95.4
9.05,111.8,4.5,36.9,100.0
7.42,128.4,2.44,40.0,50.0
6.3,114.0,3.85,33.0,100.0
5.21,134.5,4.87,25.0,50.0
6.86,112.6,4.52,24.8,100.0
5.22,121.0,2.19,21.2,65.7
5.83,97.0,2.96,21.5,50.0
11.91,121.1,2.43,38.3,100.0
7.83,129.1,4.85,21.9,50.0
8.49,132.7,4.96,29.7,50.0
11.05,134.9,2.7,34.0,50.0
11.97,106.3,4.01,37.0,100.0
8.87,118.0,4.52,23.4,100.0
10.59,113.0,2.7,28.8,100.0
6.95,117.6,2.56,25.0,95.5
6.79,101.3,2.03,25.1,50.0
7.52,129.2,3.24,26.1,50.0
9.54,131.4,4.7,31.7,50.0
9.62,113.0,4.71,20.3,100.0
6.86,106.2,2.38,28.2,58.9
5.5,100.6,2.61,23.7,50.0
9.24,122.4,3.22,39.3,97.8
5.46,107.5,4.34,31.7,74.2
8.84,131.4,3.84,37.4,50.0
9.7,121.8,3.54,23.9,100.0
9.75,120.8,3.78,36.2,100.0
10.15,117.4,2.29,28.3,100.0
11.05,96.8,3.43,23.6,50.0
8.25,132.3,4.98,35.2,50.0
9.98,120.1,2.27,35.2,100.0
9.14,134.8,3.56,39.9,50.0
5.9,116.5,2.89,35.6,98.0
4.69,123.4,3.62,22.9,51.0
6.63,97.2,3.72,26.5,50.0
7.82,120.3,3.73,29.0,100.0
9.13,125.6,4.56,22.5,74.2
10.87,126.1,3.17,35.8,75.6
5.97,125.8,3.55,30.5,50.0
5.44,104.1,2.03,38.9,50.0
11.73,134.0,4.37,31.8,50.0
5.31,134.8,2.78,30.5,50.0
8.09,98.0,4.45,21.4,50.0
8.89,132.5,2.8,23.0,50.0
8.56,106.6,2.03,37.0,80.0
5.15,122.6,2.46,39.8,65.2
4.93,108.5,4.96,28.3,78.9
5.29,133.7,2.96,36.2,50.0
8.89,99.1,2.33,32.6,50.0
8.58,114.9,2.36,39.2,100.0
6.25,112.1,2.93,24.8,90.3
9.28,108.0,2.11,30.9,94.4
