Pressure,Temperature,Catalyst,Time,Yield
10.17,118.3,2.74,28.5,100.0
7.94,111.1,4.14,35.8,100.0
6.67,133.0,3.56,36.1,50.0
11.25,126.1,4.05,37.8,88.3
5.37,106.4,2.81,21.0,52.5
11.67,128.8,3.8,30.5,53.0
6.85,112.3,3.33,22.1,100.0
11.16,128.1,3.79,24.0,52.8
9.02,127.9,2.87,38.0,50.0
10.7,102.6,4.15,29.9,61.4
11.88,123.0,4.42,35.2,100.0
6.66,106.6,2.78,21.3,64.8
11.71,106.9,2.9,28.3,100.0
7.42,106.9,3.98,33.5,85.9
7.39,124.0,4.09,22.7,69.9
7.05,104.2,4.11,26.5,54.8
8.56,95.0,4.05,21.3,50.0
5.66,123.6,3.18,33.0,60.8
8.65,101.8,3.18,39.4,50.0
8.56,99.2,2.76,36.5,50.0
10.21,104.5,2.47,39.5,82.4
10.75,110.2,4.08,36.9,100.0
7.8,114.0,2.28,37.1,100.0
6.77,96.8,4.81,31.5,50.0
6.45,133.8,4.48,30.4,50.0
5.96,123.6,4.57,28.1,69.4
4.93,107.9,4.72,36.4,79.4
7.07,107.7,3.23,23.6,76.7
6.53,112.9,4.54,21.1,100.0
11.75,120.0,2.47,39.0,100.0
8.68,100.9,2.06,20.1,50.0
7.1,102.6,4.35,39.5,50.0
8.85,129.4,2.22,34.6,50.0
5.54,105.3,4.97,26.6,54.2
7.83,110.2,4.02,34.0,100.0
9.2,129.9,4.26,36.4,50.0
8.17,121.5,2.74,24.9,87.8
7.51,108.7,4.02,35.4,95.0
11.95,122.3,2.13,36.1,100.0
11.1,95.8,4.51,25.0,50.0
9.18,124.4,2.51,20.8,69.7
8.77,114.5,4.09,24.1,100.0
9.15,127.5,2.67,24.0,50.0
6.01,133.2,2.21,21.3,50.0
7.46,132.0,3.44,34.5,50.0
4.8,131.4,2.51,27.6,50.0
8.07,115.5,4.19,37.7,100.0
8.57,109.4,2.71,25.0,100.0
6.21,113.6,3.03,29.1,98.8
11.73,122.6,3.7,32.8,100.0
11.32,130.4,2.85,37.5,50.0
9.92,103.3,3.13,30.5,60.3
8.5,131.7,4.45,27.5,50.0
11.02,127.6,2.54,37.3,59.5
5.48,134.2,2.25,26.2,50.0
10.43,130.2,2.99,21.6,50.0
5.44,106.2,3.27,28.9,57.8
10.46,99.2,3.63,35.7,50.0
6.57,99.5,3.12,20.6,50.0
11.08,106.6,4.37,31.7,100.0
11.58,119.6,2.12,31.9,100.0
5.62,127.2,3.3,38.6,50.0
7.97,131.0,3.15,25.7,50.0
11.86,120.0,3.94,25.6,100.0
8.13,95.2,4.9,28.8,50.0
10.98,102.5,3.53,27.1,61.5
8.92,99.0,4.96,34.7,50.0
7.31,109.5,2.91,32.8,93.0
6.64,115.1,2.09,35.2,100.0
6.02,96.7,2.5,36.4,50.0
10.21,108.9,3.19,38.5,100.0
7.4,102.2,2.95,28.6,50.0
8.33,120.9,2.29,39.7,98.9
8.19,113.6,3.3,24.3,100.0
8.83,114.8,3.01,34.3,100.0
10.99,112.1,2.37,30.7,100.0
11.86,133.2,2.89,36.3,50.0
7.56,103.6,4.66,29.5,54.4
10.71,115.7,2.91,35.7,100.0
10.23,124.4,4.14,38.6,98.9
8.8,117.3,3.84,34.6,100.0
11.67,132.2,3.28,35.5,50.0
6.0,110.1,2.72,21.3,82.9
5.32,113.5,3.11,24.1,88.6
10.9,98.5,3.78,39.5,50.0
7.79,119.4,3.05,33.9,100.0
10.85,106.5,2.64,31.2,100.0
11.2,101.4,2.35,27.3,50.0
4.97,116.8,4.64,20.9,94.1
11.13,116.3,3.32,27.4,100.0
7.86,98.0,3.88,30.0,50.0
8.33,122.9,3.47,24.2,85.2
9.2,120.0,4.62,23.5,100.0
11.45,102.6,3.64,30.2,68.0
4.64,113.8,3.44,31.7,91.8
8.08,123.8,4.77,24.8,85.8
9.66,116.2,4.16,31.7,100.0
9.92,110.8,2.33,38.0,100.0
9.69,107.9,2.53,29.5,100.0
5.51,119.4,4.36,37.1,96.3
6.75,132.6,4.51,38.5,50.0
7.19,121.9,3.64,21.8,83.0
10.53,98.0,3.66,21.9,50.0
6.59,113.4,3.9,29.5,100.0
6.08,130.6,3.32,31.8,50.0
11.68,98.8,4.04,28.5,50.0
4.57,134.6,2.33,26.5,50.0
11.98,133.0,4.88,32.8,50.0
9.58,98.1,4.25,20.0,50.0
10.71,132.3,3.89,39.4,50.0
6.71,109.5,2.95,24.6,85.5
4.61,128.8,2.48,38.3,50.0
10.03,111.7,3.23,22.2,100.0
10.76,112.6,3.98,24.8,100.0
10.05,120.4,3.9,24.7,100.0
5.57,126.0,3.15,39.9,50.0
10.15,96.4,3.84,20.1,50.0
10.27,118.7,4.44,32.8,100.0
9.44,102.5,2.08,37.4,50.0
10.25,108.8,3.35,33.4,100.0
10.84,108.9,4.28,27.3,100.0
9.1,113.8,3.64,39.2,100.0
5.16,108.4,3.95,37.9,81.7
8.16,99.3,3.55,28.7,50.0
5.08,100.8,4.98,31.5,50.0
7.56,96.3,2.16,39.4,50.0
7.55,113.8,3.47,39.7,100.0
5.0,133.2,2.27,29.0,50.0
7.12,99.6,2.48,36.9,50.0
5.33,132.9,3.15,26.0,50.0
10.56,124.3,2.47,27.4,87.5
11.61,120.5,4.89,23.3,100.0
5.04,120.8,4.84,24.2,82.1
11.66,128.1,3.01,33.1,58.7
8.42,99.3,3.92,30.2,50.0
6.75,115.2,3.6,24.6,100.0
5.08,122.9,4.45,28.1,65.3
8.25,118.5,3.88,27.5,100.0
10.46,128.3,2.0,39.7,50.0
9.8,97.9,4.29,37.1,50.0
4.88,122.6,4.24,27.8,68.9
5.05,116.4,3.53,38.3,97.1
7.52,110.2,4.71,26.9,100.0
6.71,108.6,4.73,33.4,95.7
6.24,119.8,3.57,39.3,96.7
6.61,130.6,3.82,27.8,50.0
10.53,114.8,4.99,33.6,100.0
11.47,128.0,2.9,25.9,57.1
7.54,111.1,2.97,25.3,100.0
11.3,99.1,2.55,31.5,50.0
6.91,97.5,4.69,39.6,50.0
8.07,97.1,4.23,29.1,50.0
6.2,110.2,2.32,38.8,87.6
9.3,108.5,4.95,38.3,100.0
11.84,123.7,4.19,25.1,100.0
9.03,124.7,4.55,28.0,83.5
7.18,97.0,2.14,32.9,50.0
9.36,103.8,3.51,30.4,66.6
5.42,106.0,4.1,21.9,55.6
11.16,116.9,3.63,39.9,100.0
8.27,100.8,4.0,35.1,50.0
7.87,100.4,4.45,28.8,50.0
8.89,132.8,3.12,32.4,50.0
9.19,127.2,4.55,21.8,53.0
5.04,102.2,2.49,29.9,50.0
9.62,111.3,2.81,38.6,100.0
6.31,109.2,2.13,37.9,81.5
9.85,126.6,3.09,26.7,60.8
10.67,115.4,3.14,30.6,100.0
10.53,100.1,4.42,33.9,50.0
8.64,124.6,3.96,26.8,75.2
8.4,110.9,3.31,21.3,100.0
5.57,105.5,3.96,30.1,55.2
10.32,110.0,2.16,32.0,100.0
6.54,114.9,2.54,20.1,97.3
8.23,108.7,3.88,21.9,100.0
6.63,104.7,3.92,24.1,52.2
5.5,110.9,4.32,27.0,92.3
9.22,95.8,3.21,30.8,50.0
4.91,125.9,4.17,25.9,50.0
10.11,101.8,4.05,25.5,50.0
6.88,96.8,4.89,37.4,50.0
4.5,121.1,2.65,22.9,64.6
8.33,126.0,3.66,29.9,57.6
4.85,127.6,3.81,39.1,50.0
6.57,114.7,5.0,32.5,100.0
9.8,103.2,2.6,34.3,56.7
4.97,124.5,3.57,28.6,50.0
10.8,123.0,3.04,20.4,99.5
4.53,104.9,3.58,32.9,50.0
6.35,131.1,2.7,32.6,50.0
10.06,99.2,2.14,22.2,50.0
6.87,134.3,3.72,29.2,50.0
5.26,129.4,3.01,38.3,50.0
7.2,122.5,2.55,24.1,73.9
6.53,132.5,2.97,29.2,50.0
10.82,123.9,2.15,29.2,90.4
6.85,102.6,4.85,36.2,50.0
10.42,112.7,3.74,36.5,100.0
11.19,97.9,4.44,35.2,50.0
7.75,110.6,3.27,27.3,100.0
11.32,124.7,4.71,21.4,100.0
7.33,110.5,3.45,27.0,100.0
11.73,108.2,3.72,33.6,100.0
5.17,118.8,3.48,34.1,82.6
9.65,129.9,4.2,39.3,50.0
8.2,96.9,3.7,29.1,50.0
7.41,110.4,2.81,32.6,98.2
9.25,101.3,2.44,30.8,50.0
9.78,122.8,3.82,23.0,100.0
4.53,99.2,3.47,29.2,50.0
5.75,121.6,2.29,30.9,70.6
9.85,106.4,3.19,39.0,98.7
9.5,103.0,3.54,27.3,54.7
11.75,132.5,4.48,39.6,50.0
10.21,95.7,2.23,30.8,50.0
11.63,112.5,3.05,24.8,100.0
9.77,95.9,4.47,23.8,50.0
6.74,114.3,3.95,22.8,100.0
5.29,115.0,2.87,29.1,92.9
10.36,107.9,4.54,20.4,100.0
9.33,100.3,3.48,28.9,50.0
4.86,110.1,3.5,39.8,80.7
7.2,121.9,4.93,33.4,96.0
11.68,126.3,4.84,35.2,95.0
8.25,116.2,3.08,22.4,100.0
7.75,118.6,2.42,29.5,98.7
7.93,103.0,2.98,25.7,50.0
6.07,106.5,2.09,37.9,62.6
7.27,101.5,2.06,23.6,50.0
7.27,105.0,3.19,29.2,56.2
4.89,104.0,4.82,31.8,50.0
10.26,115.8,4.61,30.3,100.0
7.62,117.5,3.53,36.6,100.0
10.67,132.8,3.7,24.6,50.0
10.88,102.8,2.02,27.5,60.9
6.09,120.7,2.65,35.8,79.7
9.43,127.7,2.07,30.6,50.0
8.04,117.4,4.26,28.0,100.0
11.1,105.2,2.44,20.6,85.1
6.12,105.5,4.61,35.1,65.2
9.58,96.6,3.93,39.4,50.0
9.06,107.2,2.69,32.4,89.0
6.71,124.8,2.47,37.1,55.0
5.52,96.9,3.88,30.3,50.0
9.39,103.8,4.7,24.6,72.3
10.04,123.2,4.16,20.3,98.1
6.87,126.3,3.05,33.1,50.0
9.34,113.2,3.76,29.9,100.0
7.46,122.9,2.93,35.6,80.6
9.85,110.5,5.0,33.9,100.0
5.99,101.4,4.25,39.8,50.0
11.18,110.9,3.84,30.2,100.0
6.66,118.2,3.27,28.5,99.5
7.26,132.9,3.85,25.7,50.0
4.94,97.8,3.02,29.5,50.0
5.34,115.3,2.09,37.5,89.8
8.37,108.2,3.19,20.8,87.9
6.51,115.3,4.79,39.6,100.0
10.77,96.0,3.88,39.9,50.0
4.61,107.5,2.25,32.0,55.7
7.34,127.8,4.65,26.6,50.0
7.03,117.2,2.81,24.5,99.4
4.64,113.0,2.73,25.5,79.8
5.43,106.4,2.89,21.0,51.6
7.6,106.9,3.73,29.5,80.7
8.2,110.3,3.63,21.1,100.0
7.53,128.4,3.47,34.4,50.0
8.48,133.7,4.15,27.4,50.0
8.96,112.5,2.95,24.0,100.0
4.57,110.7,4.35,30.9,87.8
7.98,128.9,2.53,39.5,50.0
11.73,112.1,4.35,33.9,100.0
8.39,117.1,3.99,29.8,100.0
9.58,104.2,4.05,35.5,75.2
6.84,124.7,3.44,34.7,59.7
10.3,116.3,4.0,37.8,100.0
10.3,127.4,2.24,24.1,50.6
8.41,126.2,4.55,37.2,66.6
11.82,103.6,2.17,26.0,74.7
5.44,123.6,2.45,38.8,58.5
4.63,127.0,3.73,25.6,50.0
10.28,108.8,4.22,38.5,100.0
10.55,101.9,2.23,39.3,50.0
5.4,95.1,4.76,22.9,50.0
6.49,113.0,4.92,39.5,100.0
4.63,109.1,3.82,21.7,73.6
6.7,117.2,3.44,24.4,100.0
10.3,102.5,4.22,28.9,61.5
8.38,129.4,2.99,39.9,50.0
7.11,105.3,3.48,29.8,64.1
7.29,104.1,4.75,31.0,57.3
4.51,114.2,4.87,33.9,99.5
6.75,115.0,4.78,39.4,100.0
9.35,103.6,2.79,35.7,60.0
11.81,105.9,2.7,24.5,99.4
10.85,101.8,2.89,26.1,50.0
4.68,123.7,3.32,22.0,50.0
11.24,125.8,2.94,32.9,82.4
10.37,113.5,3.12,23.6,100.0
10.35,123.6,3.86,25.1,99.6
7.93,124.4,4.29,37.8,79.9
7.49,100.5,4.21,26.5,50.0
6.77,133.6,4.44,31.3,50.0
4.99,127.8,2.1,28.0,50.0
6.21,103.2,2.14,21.5,50.0
6.35,102.4,4.37,27.3,50.0
8.13,100.0,3.6,28.2,50.0
10.11,100.5,3.73,37.9,50.0
8.05,124.9,2.16,26.5,58.4
4.93,113.8,2.77,27.6,85.7
11.68,126.3,3.92,35.7,87.2
11.57,124.9,4.58,35.2,100.0
10.39,119.2,4.75,36.0,100.0
11.93,122.5,3.5,39.1,100.0
8.58,95.7,3.64,35.9,50.0
11.72,107.5,4.5,28.2,100.0
5.07,120.5,3.61,36.4,79.9
7.24,95.4,3.55,30.2,50.0
6.19,96.3,4.72,25.6,50.0
5.97,129.1,4.37,26.1,50.0
5.56,122.4,4.73,24.5,72.8
9.17,105.6,2.65,22.9,74.4
10.36,122.5,3.57,23.7,100.0
8.84,126.7,4.53,21.3,60.6
5.6,107.3,2.33,37.8,63.6
10.58,96.4,4.38,38.6,50.0
9.27,132.3,2.55,31.7,50.0
7.41,108.8,4.42,36.8,98.3
9.56,99.3,3.84,23.7,50.0
6.45,114.7,2.58,38.0,100.0
7.09,125.7,3.42,30.1,53.5
11.38,103.9,4.05,21.3,81.8
6.68,105.8,3.9,22.8,60.9
8.02,104.7,3.28,26.2,58.4
11.18,134.7,4.7,20.9,50.0
9.81,102.9,3.56,26.2,52.2
4.97,118.0,3.52,21.2,83.7
5.6,132.0,2.19,24.7,50.0
4.56,100.9,4.77,25.3,50.0
9.23,133.8,2.53,39.9,50.0
7.86,132.9,3.59,24.7,50.0
5.51,130.4,4.41,24.8,50.0
11.68,103.6,2.65,33.7,77.1
8.47,120.4,3.58,37.2,100.0
6.31,125.4,2.72,27.7,50.0
8.25,134.4,4.28,37.5,50.0
9.6,102.2,3.69,26.8,50.0
5.07,125.6,4.57,23.9,50.0
6.56,108.6,4.68,26.6,92.6
10.55,102.0,3.95,32.2,58.0
7.95,111.9,4.18,27.3,100.0
8.6,126.8,3.65,33.5,55.3
7.75,113.6,3.15,24.7,100.0
4.83,116.5,3.94,34.0,93.3
5.74,134.8,4.72,26.9,50.0
7.84,111.0,3.25,29.1,100.0
6.07,119.6,2.94,31.2,89.9
4.87,109.6,3.17,33.7,77.4
10.83,110.7,3.31,24.8,100.0
11.86,122.8,2.22,36.7,100.0
10.45,132.5,3.5,34.4,50.0
10.9,116.7,3.48,24.7,100.0
6.31,125.7,3.77,39.5,53.2
11.7,98.6,3.09,33.3,50.0
5.98,103.4,3.84,29.0,50.0
11.64,115.1,4.63,23.2,100.0
11.96,95.8,4.87,30.7,50.0
9.84,105.1,3.75,23.3,79.5
11.86,115.7,2.13,28.6,100.0
8.77,95.6,4.91,28.2,50.0
6.45,105.6,4.12,34.4,65.6
7.78,115.6,3.01,23.8,100.0
8.95,117.9,2.44,36.4,100.0
5.05,132.0,2.43,26.5,50.0
9.17,120.8,2.5,28.9,100.0
11.86,111.6,2.14,35.4,100.0
5.93,132.2,4.71,32.5,50.0
10.44,126.4,3.62,26.2,67.5
11.31,103.0,4.1,27.7,74.4
11.58,100.2,4.48,26.1,50.0
11.7,122.0,4.37,31.9,100.0
8.41,117.4,4.65,26.7,100.0
11.83,126.6,4.9,34.5,90.7
10.18,124.6,3.32,31.6,88.8
5.71,120.0,4.85,22.9,90.9
8.08,134.5,4.17,26.2,50.0
9.89,116.3,2.21,24.4,100.0
6.36,99.5,4.05,27.8,50.0
9.3,128.1,4.06,30.3,50.0
9.5,105.1,4.72,30.1,86.2
5.72,126.1,3.12,35.1,50.0
8.74,133.3,3.75,23.8,50.0
10.29,122.9,2.04,38.9,96.1
8.24,118.8,3.0,26.9,100.0
4.59,113.4,2.19,26.0,80.9
4.57,109.6,3.57,33.7,79.2
7.18,109.1,4.45,36.1,100.0
11.45,120.5,2.62,27.6,100.0
6.22,125.1,3.58,34.9,52.3
9.26,122.1,2.61,37.7,98.5
6.17,102.9,2.36,35.3,50.0
6.91,114.8,3.53,20.7,100.0
10.86,126.7,2.24,36.5,67.0
9.97,114.0,3.76,35.5,100.0
5.22,116.5,2.09,33.4,84.4
7.72,125.8,2.32,35.2,50.0
4.72,121.5,3.65,39.6,78.0
8.11,111.4,3.77,28.6,100.0
9.47,130.8,2.09,21.3,50.0
5.39,101.5,3.72,29.2,50.0
6.67,134.8,4.52,20.9,50.0
7.48,99.8,4.17,25.9,50.0
11.4,95.6,2.39,31.7,50.0
11.95,130.6,3.78,26.2,50.0
4.84,104.8,4.02,33.7,50.0
10.21,124.2,2.11,36.4,87.8
7.29,127.4,4.57,28.4,50.0
7.44,129.4,4.72,38.0,50.0
10.16,134.7,4.55,21.6,50.0
11.39,106.8,4.47,36.8,100.0
11.63,123.4,4.23,36.6,100.0
8.83,99.6,3.9,26.4,50.0
7.18,111.3,4.04,26.0,100.0
10.41,128.9,4.42,26.1,50.0
6.38,109.7,3.99,36.2,91.3
8.73,118.6,2.98,36.6,100.0
7.19,115.2,3.13,26.6,100.0
9.42,120.8,4.69,31.9,100.0
6.3,133.9,2.05,22.8,50.0
5.94,97.2,4.1,29.4,50.0
11.39,118.0,4.86,40.0,100.0
5.26,129.5,4.12,23.2,50.0
8.29,114.3,4.98,39.0,100.0
6.16,98.1,4.06,36.5,50.0
4.79,117.4,2.1,39.4,84.1
4.77,108.3,4.48,23.6,71.2
5.81,101.2,2.85,24.3,50.0
11.0,129.0,3.34,20.3,50.0
6.62,115.9,2.94,34.5,100.0
11.63,132.3,2.81,32.9,50.0
8.86,127.2,3.29,23.6,50.0
7.77,122.7,3.14,35.8,85.6
8.85,95.2,3.9,26.0,50.0
8.38,112.1,4.44,22.7,100.0
10.19,102.9,2.89,28.5,57.9
6.62,131.4,2.64,21.8,50.0
7.15,102.0,4.0,25.3,50.0
11.21,106.4,4.01,27.4,100.0
11.6,115.7,4.7,37.0,100.0
11.19,105.5,2.05,35.9,92.9
7.65,103.4,4.56,28.9,55.6
10.35,119.0,3.56,34.5,100.0
8.07,98.6,3.86,31.4,50.0
8.23,97.3,2.27,26.8,50.0
6.04,109.9,3.3,34.5,89.3
8.93,123.8,2.68,33.7,84.3
5.9,117.2,2.76,32.4,95.4
6.99,111.9,3.51,32.4,100.0
10.91,117.6,4.44,33.7,100.0
6.05,109.6,4.23,27.7,90.9
5.03,132.4,3.77,37.4,50.0
5.02,97.2,3.62,23.2,50.0
11.56,121.9,3.28,37.7,100.0
8.3,130.7,4.92,26.8,50.0
7.57,127.2,3.68,22.5,50.0
10.58,102.4,2.76,32.0,53.0
10.77,106.8,2.69,27.5,99.4
6.99,123.7,3.83,36.3,77.9
9.7,98.4,3.57,28.6,50.0
10.28,127.5,2.02,33.4,50.0
9.41,123.8,4.49,26.2,91.5
5.64,124.2,4.11,24.2,53.8
11.07,99.0,3.99,27.8,50.0
8.54,123.7,2.21,32.1,74.1
6.62,122.2,3.09,33.1,81.6
7.69,128.2,4.81,31.6,50.0
4.78,96.7,4.59,39.8,50.0
5.46,95.9,2.86,33.8,50.0
10.24,109.9,2.47,38.6,100.0
4.5,101.0,3.35,22.4,50.0
7.62,117.3,3.07,21.2,100.0
8.42,131.7,4.05,26.2,50.0
4.91,110.7,4.9,22.7,89.7
11.8,128.8,3.09,30.5,50.0
6.2,95.0,2.19,30.4,50.0
6.78,101.7,4.69,31.5,50.0
6.78,96.2,2.11,34.9,50.0
6.23,108.1,4.86,39.4,94.5
4.51,131.3,3.99,37.6,50.0
9.97,98.9,4.83,22.4,50.0
11.75,119.3,2.6,26.8,100.0
6.18,113.1,2.12,25.1,88.5
9.47,132.5,3.46,23.5,50.0
10.06,99.9,3.35,30.9,50.0
10.86,103.5,2.99,31.1,72.3
7.67,96.2,4.87,24.5,50.0
6.77,112.4,4.47,34.2,100.0
6.94,106.1,3.98,34.7,77.2
9.84,129.8,2.49,20.4,50.0
10.63,119.2,4.2,27.9,100.0
5.86,119.6,4.18,37.8,99.0
7.28,116.3,3.28,30.4,100.0
11.26,98.7,4.77,27.0,50.0
10.55,112.8,2.5,25.1,100.0
11.89,135.0,2.8,24.9,50.0
10.16,128.4,2.19,22.0,50.0
7.45,130.7,4.39,36.3,50.0
8.93,127.9,3.87,21.7,50.0
9.46,99.1,2.94,25.8,50.0
5.09,104.1,2.49,20.9,50.0
8.58,95.1,2.12,35.6,50.0
9.82,107.1,2.5,20.8,90.4
5.75,99.3,3.36,26.2,50.0
10.35,113.9,2.74,31.5,100.0
8.88,122.1,2.78,28.2,93.9
11.64,130.0,4.63,25.6,50.0
4.82,125.0,3.55,25.5,50.0
6.49,132.5,4.19,36.0,50.0
9.01,97.2,2.11,39.5,50.0
6.72,95.5,3.1,27.0,50.0
9.86,121.5,3.44,20.8,100.0
10.19,106.6,2.56,20.7,90.5
5.27,105.1,2.36,35.2,50.0
8.35,108.2,4.61,31.0,100.0
8.32,105.8,4.82,35.7,85.8
7.27,115.5,2.24,33.9,100.0
11.5,112.6,3.05,38.2,100.0
10.71,115.5,4.87,37.7,100.0
9.73,121.9,2.25,35.8,99.6
9.86,110.5,3.93,29.5,100.0
7.96,105.1,4.92,26.2,73.4
11.41,101.6,4.93,30.1,62.4
9.71,109.0,3.41,30.0,100.0
9.97,124.7,2.49,32.2,82.7
10.96,125.3,2.61,23.7,77.4
6.56,121.7,4.67,33.1,91.3
10.55,104.4,4.74,29.1,86.0
5.96,118.5,3.82,32.4,99.0
7.09,117.8,4.3,24.8,100.0
7.02,114.4,4.22,28.7,100.0
11.84,117.0,3.99,24.2,100.0
10.92,114.7,4.48,37.5,100.0
9.76,117.6,4.06,29.8,100.0
9.95,123.6,3.6,24.5,93.8
8.72,99.4,2.71,20.8,50.0
11.6,125.0,4.23,33.5,98.6
8.22,100.4,3.42,24.3,50.0
7.35,97.7,2.88,39.8,50.0
5.72,134.0,4.41,30.7,50.0
10.4,133.3,4.09,25.8,50.0
10.01,97.4,4.81,33.2,50.0
7.38,112.7,2.5,25.5,98.2
4.69,102.4,3.95,36.4,50.0
10.79,114.4,2.73,26.2,100.0
4.59,128.2,4.71,39.8,50.0
9.78,133.0,2.3,32.1,50.0
11.78,120.4,3.97,36.9,100.0
7.78,109.2,4.37,21.5,100.0
6.26,119.1,3.06,27.0,90.0
9.79,107.5,4.86,34.7,100.0
10.63,131.4,4.55,33.1,50.0
8.6,129.8,2.88,23.9,50.0
11.75,117.3,2.02,27.1,100.0
4.89,108.0,2.89,25.3,63.0
8.29,106.7,2.84,32.3,81.8
9.89,96.3,4.67,26.9,50.0
10.97,127.6,4.9,26.2,68.5
5.84,113.0,2.21,24.1,87.6
10.5,108.0,3.41,28.2,100.0
8.65,113.8,3.64,23.9,100.0
7.47,127.7,2.28,39.3,50.0
5.49,100.0,3.13,23.1,50.0
10.99,129.3,2.95,38.3,50.0
5.68,130.9,3.61,28.6,50.0
6.82,132.9,3.98,27.6,50.0
6.68,110.9,4.11,24.6,100.0
11.04,103.7,2.41,32.7,71.3
9.55,109.9,4.44,33.7,100.0
10.48,108.3,4.04,29.4,100.0
6.38,102.0,4.67,21.1,50.0
9.19,119.3,3.35,38.4,100.0
8.79,114.1,4.68,39.6,100.0
10.75,129.6,4.6,28.6,50.0
11.3,96.3,3.32,32.3,50.0
4.59,120.8,3.14,29.0,73.9
9.56,125.5,4.8,26.4,82.1
4.89,125.4,4.15,21.5,50.0
8.62,130.4,4.78,29.1,50.0
6.66,124.2,4.39,36.4,71.7
6.8,132.1,3.83,20.3,50.0
7.15,108.3,2.35,31.6,82.5
9.16,115.1,2.87,37.6,100.0
7.01,95.6,4.91,24.4,50.0
10.0,95.3,2.96,23.7,50.0
7.53,104.6,2.28,35.4,55.9
5.01,99.0,4.12,25.1,50.0
10.38,105.4,4.2,23.8,92.7
6.64,102.1,2.86,27.6,50.0
7.75,96.1,2.89,27.9,50.0
9.64,131.4,3.41,37.5,50.0
6.99,95.3,2.07,32.4,50.0
4.92,124.4,4.37,28.1,51.7
7.3,101.1,2.95,30.7,50.0
11.58,131.5,4.56,39.1,50.0
9.31,130.7,4.41,22.3,50.0
9.54,121.2,3.98,24.2,100.0
9.24,121.9,2.97,39.3,100.0
5.99,95.2,3.55,39.1,50.0
7.64,134.4,3.33,23.5,50.0
10.13,130.1,3.02,22.9,50.0
5.26,130.8,4.54,28.4,50.0
6.58,121.4,3.45,21.0,82.0
6.57,108.8,4.5,33.1,97.1
7.74,130.7,2.32,21.5,50.0
11.85,106.7,2.42,21.2,100.0
5.01,117.5,4.93,29.7,98.9
8.39,99.0,3.76,39.2,50.0
5.85,131.9,3.53,28.5,50.0
11.78,100.6,3.57,27.1,50.0
5.35,104.0,2.65,40.0,50.0
7.53,117.3,4.16,30.6,100.0
10.03,125.6,2.25,27.5,65.5
9.78,119.8,3.72,27.7,100.0
7.67,104.3,3.71,23.9,60.6
7.1,95.0,4.74,30.2,50.0
7.48,125.3,3.58,28.8,61.8
6.48,134.4,2.41,25.4,50.0
6.04,127.4,3.72,23.2,50.0
8.12,113.4,2.27,26.2,100.0
6.51,131.2,2.61,30.2,50.0
6.66,111.4,2.09,21.2,86.1
9.43,116.0,3.54,23.1,100.0
11.76,114.1,2.25,39.0,100.0
9.03,112.9,3.41,30.9,100.0
5.08,126.0,4.8,21.3,50.0
5.07,116.1,4.16,33.9,95.7
11.64,107.7,2.23,21.2,100.0
6.73,105.3,2.67,34.8,58.9
5.19,96.5,4.02,35.0,50.0
8.99,118.3,4.68,33.0,100.0
9.18,104.2,2.1,34.6,59.8
9.36,100.9,4.44,21.8,50.0
6.51,121.2,3.69,34.5,92.1
4.61,122.2,3.64,22.7,60.2
11.74,125.1,4.87,26.8,100.0
6.38,115.1,4.24,38.9,100.0
9.57,130.8,4.55,30.1,50.0
9.8,132.5,3.06,39.3,50.0
9.08,127.3,3.66,21.8,50.0
6.85,120.4,3.85,29.6,97.6
6.53,107.1,2.96,21.2,70.3
8.98,134.3,3.71,32.6,50.0
11.0,106.0,2.71,21.6,92.0
11.6,103.1,2.43,23.5,68.1
5.29,112.7,3.12,25.2,88.4
5.66,97.3,4.22,35.0,50.0
11.59,134.1,4.75,23.3,50.0
10.02,118.5,3.37,36.9,100.0
11.12,117.3,3.93,22.6,100.0
6.02,121.2,2.31,20.7,68.8
8.91,114.9,4.71,27.9,100.0
9.76,96.3,3.71,39.6,50.0
9.6,119.5,4.34,22.2,100.0
7.56,123.6,4.38,22.0,78.7
4.62,111.7,2.77,35.0,80.8
8.87,125.3,3.59,26.2,71.4
6.4,104.1,4.88,34.3,53.0
7.88,103.9,2.27,24.0,50.0
11.68,101.5,4.05,29.2,57.4
7.49,109.9,4.89,25.3,100.0
10.8,128.9,2.9,29.0,50.0
5.91,128.1,4.58,35.4,50.0
9.54,110.3,4.8,35.2,100.0
11.83,118.6,4.24,30.3,100.0
5.26,123.8,2.69,38.6,51.2
4.56,104.6,3.0,25.3,50.0
7.75,101.7,2.11,24.8,50.0
5.19,133.9,4.49,32.3,50.0
10.11,119.7,4.55,32.4,100.0
11.36,134.3,3.9,20.9,50.0
7.76,108.5,3.06,32.2,94.1
6.44,123.1,2.23,27.5,62.1
7.76,103.9,4.26,34.9,60.6
9.93,105.4,4.18,36.2,93.4
4.57,115.5,4.74,31.0,96.3
8.92,107.8,4.19,20.0,99.1
9.1,101.7,4.49,32.7,50.0
9.28,105.5,4.24,35.0,88.3
6.32,96.4,3.89,25.0,50.0
9.86,123.2,3.28,29.3,96.1
5.19,114.7,4.71,39.3,100.0
5.99,98.8,3.95,26.0,50.0
11.08,101.9,3.2,24.5,50.0
10.04,99.1,2.25,24.2,50.0
4.6,119.5,2.87,31.2,76.2
6.36,98.8,3.63,39.0,50.0
6.11,125.2,2.83,32.2,50.0
